DEPTH,GR7-3,GR7-8,GRA-53
7517.25,64.69,107.96,49.49
7517.75,62.50,105.34,45.08
7518.25,61.34,102.71,45.50
7518.75,61.34,100.09,52.92
7519.25,65.19,97.47,53.41
7519.75,63.72,95.01,50.49
7520.25,64.75,94.38,50.13
7520.75,64.69,93.76,48.47
7521.25,64.81,93.14,48.27
7521.75,61.09,92.51,50.86
7522.25,63.06,91.89,50.90
7522.75,62.72,91.29,48.60
7523.25,65.88,92.22,47.42
7523.75,62.66,94.53,48.76
7524.25,66.75,96.84,49.43
7524.75,71.56,99.15,50.72
7525.25,70.25,101.46,49.67
7525.75,68.31,103.77,49.44
7526.25,62.78,105.38,48.80
7526.75,62.50,105.14,50.13
7527.25,62.59,103.50,51.03
7527.75,67.94,101.86,47.70
7528.25,67.88,100.22,47.37
7528.75,68.44,98.58,43.84
7529.25,65.81,97.01,44.68
7529.75,66.06,97.39,49.12
7530.25,63.34,99.58,57.21
7530.75,62.22,101.76,72.54
7531.25,62.50,103.67,73.48
7531.75,61.38,105.35,73.07
7532.25,58.94,107.02,71.88
7532.75,57.28,108.61,65.18
7533.25,57.75,108.43,64.49
7533.75,62.78,107.21,64.26
7534.25,69.69,105.99,62.85
7534.75,77.00,104.77,64.20
7535.25,74.19,103.54,61.86
7535.75,74.69,102.32,58.92
7536.25,69.63,101.62,60.72
7536.75,73.25,102.26,59.79
7537.25,68.94,102.90,59.17
7537.75,67.13,103.46,56.35
7538.25,64.06,101.82,56.32
7538.75,62.41,99.60,58.95
7539.25,59.31,98.50,55.81
7539.75,58.41,96.37,51.12
7540.25,59.91,95.84,58.04
7540.75,64.50,97.27,74.67
7541.25,68.81,100.55,76.04
7541.75,70.13,103.72,79.26
7542.25,72.56,104.27,82.27
7542.75,67.13,104.27,79.41
7543.25,65.56,104.26,80.79
7543.74,59.28,104.32,78.90
7544.24,62.03,105.53,81.55
7544.74,62.44,105.35,82.55
7545.24,66.00,105.40,81.40
7545.74,63.94,106.17,80.62
7546.24,63.22,106.06,79.65
7546.74,63.00,105.39,82.81
7547.24,67.06,105.93,86.13
7547.74,67.13,107.40,81.77
7548.24,69.25,107.68,83.81
7548.74,70.00,107.19,82.43
7549.24,68.50,108.02,84.15
7549.74,68.81,107.75,87.13
7550.24,64.56,106.18,88.97
7550.74,71.38,103.36,85.59
7551.24,69.75,101.14,92.11
7551.74,73.00,99.53,99.15
7552.24,68.56,98.24,97.11
7552.74,69.81,97.50,93.68
7553.24,66.69,97.84,93.72
7553.74,66.56,98.18,81.61
7554.24,65.00,98.47,73.95
7554.74,64.88,98.68,71.37
7555.24,60.16,98.89,75.16
7555.74,54.19,99.10,86.99
7556.24,51.09,99.31,96.83
7556.74,52.47,99.52,100.66
7557.24,57.97,99.74,99.23
7557.74,63.38,99.95,91.61
7558.24,66.25,100.16,91.34
7558.74,70.19,100.56,77.72
7559.24,69.75,101.23,69.75
7559.74,74.63,102.52,94.71
7560.24,71.38,103.47,98.46
7560.74,71.13,103.43,99.29
7561.24,67.63,102.76,99.32
7561.74,66.56,102.70,97.26
7562.24,67.88,103.02,99.82
7562.74,64.56,103.02,99.48
7563.24,69.81,102.86,96.18
7563.74,67.13,103.24,96.80
7564.24,73.44,103.86,99.07
7564.74,71.13,103.86,95.66
7565.24,74.75,103.56,100.42
7565.74,71.94,103.63,101.82
7566.24,73.19,103.99,105.94
7566.74,75.00,103.82,114.95
7567.24,73.19,104.15,108.17
7567.74,70.19,104.66,103.44
7568.24,67.19,104.33,103.80
7568.74,71.81,102.98,112.96
7569.24,74.94,101.48,111.20
7569.74,74.13,99.16,109.53
7570.24,70.13,98.61,111.67
7570.74,64.88,99.07,112.61
7571.24,65.25,99.57,111.89
7571.73,65.50,98.69,110.69
7572.23,70.06,99.62,107.79
7572.73,70.75,100.09,99.86
7573.23,71.94,99.98,98.93
7573.73,69.50,99.87,106.99
7574.23,69.00,100.84,110.33
7574.73,70.69,102.89,109.90
7575.23,69.44,104.94,109.92
7575.73,69.94,106.28,96.38
7576.23,66.81,106.69,86.09
7576.73,68.19,105.15,87.01
7577.23,65.94,104.28,88.26
7577.73,67.06,104.24,99.63
7578.23,63.94,103.13,100.03
7578.73,63.09,102.80,96.77
7579.23,62.03,103.08,99.63
7579.73,67.06,104.36,106.27
7580.23,70.81,104.36,105.28
7580.73,68.81,103.47,106.90
7581.23,68.56,102.57,113.89
7581.73,72.81,101.70,115.78
7582.23,78.63,101.20,116.86
7582.73,77.25,100.84,117.33
7583.23,69.63,100.21,116.69
7583.73,66.56,100.05,121.32
7584.23,70.56,100.05,114.66
7584.73,72.31,100.10,107.25
7585.23,73.00,100.41,109.54
7585.73,70.63,100.49,108.67
7586.23,75.00,99.36,107.49
7586.73,76.31,98.24,98.72
7587.23,74.25,97.17,96.19
7587.73,71.69,96.52,94.83
7588.23,67.56,96.31,91.39
7588.73,65.94,95.33,83.00
7589.23,61.13,96.18,82.98
7589.73,59.75,96.89,79.72
7590.23,53.63,97.92,79.50
7590.73,45.03,97.96,81.85
7591.23,45.97,97.84,83.61
7591.73,53.25,96.77,90.65
7592.23,68.56,96.06,92.70
7592.73,75.94,94.49,97.04
7593.23,82.31,94.49,94.83
7593.73,78.50,95.45,95.40
7594.23,76.38,97.42,97.15
7594.73,73.50,97.59,99.54
7595.23,72.88,97.55,95.24
7595.73,74.25,97.55,89.92
7596.23,76.25,97.38,94.74
7596.73,79.63,97.38,104.44
7597.23,78.13,97.05,104.70
7597.73,76.25,97.12,103.99
7598.23,73.25,97.71,98.58
7598.73,75.44,98.96,87.27
7599.23,77.06,99.79,86.49
7599.73,79.94,100.84,87.24
7600.23,77.06,100.72,95.86
7600.73,77.13,102.01,101.03
7601.23,75.75,101.82,102.67
7601.73,75.94,101.22,105.61
7602.23,75.19,100.74,104.30
7602.73,71.94,100.23,101.61
7603.23,68.19,99.60,100.86
7603.73,63.78,99.11,105.13
7604.23,67.88,98.63,105.99
7604.73,70.88,98.40,110.75
7605.23,72.19,98.40,111.44
7605.73,70.25,99.14,110.00
7606.23,70.31,100.89,103.87
7606.73,71.75,102.34,102.14
7607.23,71.75,102.11,102.22
7607.73,73.50,101.76,94.07
7608.23,73.13,101.17,90.51
7608.73,75.25,100.64,81.77
7609.23,73.63,101.12,71.92
7609.73,75.25,102.41,61.98
7610.23,74.00,103.27,63.07
7610.73,72.69,101.67,69.53
7611.23,70.00,98.36,76.57
7611.73,67.19,97.37,80.24
7612.23,70.69,98.47,79.33
7612.73,71.50,100.76,82.84
7613.23,71.75,100.72,82.16
7613.73,66.81,100.22,77.58
7614.23,65.81,99.92,76.10
7614.73,67.88,99.59,75.28
7615.23,68.69,98.73,75.55
7615.73,69.25,97.51,80.78
7616.23,69.63,96.89,81.63
7616.73,68.44,96.94,87.21
7617.23,69.13,97.70,92.56
7617.73,68.00,98.31,97.78
7618.23,70.31,98.93,102.12
7618.73,74.31,99.55,112.68
7619.23,78.13,100.05,118.87
7619.73,75.56,99.96,124.42
7620.23,71.44,99.86,124.41
7620.73,68.63,99.77,124.96
7621.23,73.88,100.13,123.30
7621.73,73.75,100.90,124.65
7622.23,74.06,101.62,123.71
7622.73,70.44,101.63,124.44
7623.23,63.66,101.63,127.75
7623.73,60.91,102.27,122.41
7624.23,57.78,103.38,122.62
7624.73,61.19,103.14,127.91
7625.23,65.44,102.07,110.17
7625.73,67.06,102.49,105.52
7626.23,70.63,101.79,116.75
7626.73,67.06,101.31,124.27
7627.23,67.13,101.02,125.18
7627.73,68.00,101.33,121.31
7628.23,73.00,103.01,116.47
7628.73,78.13,104.85,107.30
7629.23,71.44,106.63,106.99
7629.73,67.06,106.87,101.76
7630.23,66.63,106.68,102.71
7630.73,71.25,105.97,83.76
7631.23,74.06,105.13,76.12
7631.73,76.56,104.29,70.78
7632.23,76.56,103.45,71.80
7632.73,75.06,102.76,64.52
7633.23,70.69,102.06,65.87
7633.73,72.19,101.37,81.28
7634.23,69.25,100.68,93.63
7634.73,68.50,100.59,120.93
7635.23,69.06,101.49,125.93
7635.73,73.44,102.34,116.32
7636.23,75.13,102.03,115.20
7636.73,71.56,101.45,119.16
7637.23,72.63,100.81,119.28
7637.73,73.44,100.16,123.80
7638.23,77.94,99.51,128.90
7638.73,78.06,98.87,126.28
7639.23,78.06,98.22,125.74
7639.73,76.69,97.57,123.74
7640.23,78.69,96.93,124.21
7640.73,78.44,96.65,115.97
7641.23,80.44,98.95,116.03
7641.73,77.44,101.25,107.90
7642.23,81.19,103.55,96.86
7642.73,81.69,105.81,88.71
7643.23,80.44,106.25,86.50
7643.73,76.38,104.71,75.36
7644.23,76.31,102.94,78.60
7644.73,78.00,101.77,92.15
7645.23,80.38,100.86,105.54
7645.73,78.75,100.05,96.63
7646.23,77.25,99.56,93.36
7646.73,75.81,98.76,107.10
7647.23,76.81,98.15,109.92
7647.73,76.56,99.49,114.75
7648.23,75.88,99.49,116.37
7648.73,74.25,99.76,116.77
7649.23,77.38,100.84,119.63
7649.73,77.25,101.91,119.37
7650.23,75.75,102.67,116.01
7650.73,71.81,102.66,112.64
7651.23,73.31,102.83,109.15
7651.73,71.38,103.00,115.04
7652.23,69.75,103.29,115.23
7652.73,66.69,103.28,110.05
7653.23,70.56,103.28,109.18
7653.73,70.75,103.11,113.23
7654.23,70.81,102.45,115.34
7654.73,69.63,102.31,113.54
7655.23,68.50,102.30,113.71
7655.73,64.44,102.33,112.93
7656.23,65.25,102.78,111.34
7656.73,65.19,103.10,103.72
7657.23,70.75,103.17,82.70
7657.73,69.63,102.38,79.72
7658.23,69.63,101.53,88.21
7658.73,67.94,100.93,109.46
7659.23,64.38,100.35,113.93
7659.73,63.03,100.45,116.75
7660.23,59.59,101.23,119.13
7660.73,61.38,101.65,116.43
7661.23,62.69,102.09,122.82
7661.73,65.81,102.24,112.34
7662.23,66.31,102.48,106.32
7662.73,65.69,102.51,111.08
7663.23,66.94,101.75,115.14
7663.73,67.19,100.36,120.22
7664.23,68.56,98.79,118.72
7664.73,67.81,98.70,118.03
7665.23,67.75,99.28,117.03
7665.73,68.56,98.61,122.42
7666.23,73.38,97.39,119.13
7666.73,72.63,97.05,115.49
7667.23,75.13,97.74,112.01
7667.73,69.25,98.66,106.53
7668.23,73.06,98.81,115.35
7668.73,71.94,98.93,116.25
7669.23,72.81,99.67,117.03
7669.73,74.88,100.10,114.74
7670.23,73.75,100.07,115.46
7670.73,70.75,99.96,113.85
7671.23,66.94,100.10,117.48
7671.73,67.50,100.50,112.67
7672.23,70.00,101.19,106.84
7672.73,69.56,101.42,105.84
7673.23,66.44,102.28,106.93
7673.73,63.91,102.46,118.10
7674.23,62.81,102.56,120.58
7674.73,61.84,102.86,119.40
7675.23,66.31,102.31,118.40
7675.73,67.25,101.80,117.15
7676.23,69.88,101.80,117.16
7676.73,68.44,101.70,112.02
7677.23,64.06,101.96,115.44
7677.73,64.13,102.77,114.13
7678.23,62.97,103.12,112.03
7678.73,66.13,103.05,110.44
7679.23,67.50,103.01,108.41
7679.73,66.63,102.90,107.34
7680.23,66.06,103.52,107.77
7680.73,64.81,105.06,104.96
7681.23,65.25,106.46,106.57
7681.73,65.38,107.51,106.91
7682.23,62.72,106.51,107.14
7682.73,63.25,104.21,100.83
7683.23,61.09,103.46,90.55
7683.73,62.69,104.17,60.67
7684.23,63.53,104.36,47.36
7684.73,69.81,102.39,35.68
7685.23,72.44,99.79,33.07
7685.73,70.94,98.39,31.82
7686.23,59.47,97.93,32.72
7686.73,45.19,98.30,33.92
7687.23,29.95,98.68,32.06
7687.73,21.83,99.05,31.84
7688.23,18.56,99.42,32.00
7688.73,20.42,99.80,34.52
7689.23,22.63,100.17,39.85
7689.73,24.53,100.54,36.14
7690.23,23.27,99.98,33.27
7690.73,21.38,98.58,32.58
7691.23,19.75,97.31,31.91
7691.73,20.23,98.36,30.04
7692.23,20.22,99.48,33.81
7692.73,20.20,101.03,34.73
7693.23,20.70,103.05,35.22
7693.73,21.48,103.50,36.74
7694.23,24.44,103.95,33.13
7694.73,24.73,103.52,30.79
7695.23,25.09,101.93,30.16
7695.73,25.14,101.29,30.71
7696.23,24.61,101.18,30.12
7696.73,29.47,101.78,27.05
7697.23,29.75,102.82,29.22
7697.73,29.73,103.61,30.22
7698.23,24.58,103.78,29.55
7698.73,21.03,103.94,30.11
7699.23,21.03,104.11,30.27
7699.73,21.05,103.76,29.90
7700.23,22.19,102.92,30.06
7700.73,20.55,102.93,27.00
7701.23,18.92,103.84,27.17
7701.73,18.58,104.83,25.61
7702.23,20.22,104.83,24.40
7702.73,20.22,105.00,24.38
7703.23,20.45,105.34,25.14
7703.73,20.41,105.04,26.65
7704.23,23.91,104.40,28.30
7704.73,26.61,103.71,26.65
7705.23,28.30,102.82,26.86
7705.73,28.88,101.94,27.91
7706.23,30.25,102.06,27.22
7706.73,31.83,102.41,28.56
7707.23,39.91,102.96,27.37
7707.73,57.16,104.89,28.89
7708.23,74.38,106.47,29.02
7708.73,72.19,106.70,32.31
7709.23,54.16,106.22,31.40
7709.73,40.44,105.74,28.05
7710.23,39.50,105.27,29.08
7710.73,40.63,105.04,31.91
7711.23,42.53,103.70,31.70
7711.73,44.28,103.00,32.74
7712.23,49.13,103.27,34.17
7712.73,49.56,103.49,32.97
7713.23,47.34,103.00,31.39
7713.73,43.25,102.23,26.66
7714.23,41.13,101.45,26.61
7714.73,40.63,102.39,29.30
7715.23,38.25,102.53,30.39
7715.73,38.31,101.98,28.29
7716.23,39.72,101.97,26.64
7716.73,45.88,103.10,28.58
7717.23,48.28,102.97,27.62
7717.73,49.84,102.84,26.32
7718.23,48.16,102.60,27.82
7718.73,43.56,102.31,28.48
7719.23,37.66,101.95,27.98
7719.73,32.34,101.79,27.49
7720.23,34.31,101.58,28.78
7720.73,40.19,101.31,31.73
7721.23,51.47,101.25,33.30
7721.73,60.28,101.21,31.60
7722.23,64.13,101.28,31.06
7722.73,63.31,101.58,28.61
7723.23,56.81,101.27,28.01
7723.73,51.94,100.92,28.64
7724.23,48.53,100.63,28.62
7724.73,46.75,100.64,30.75
7725.23,47.97,100.96,31.22
7725.73,43.41,101.26,31.41
7726.23,47.69,101.10,33.36
7726.73,51.31,101.03,31.24
7727.23,60.47,102.86,31.39
7727.73,59.06,103.83,29.66
7728.23,55.81,103.77,28.51
7728.73,53.03,103.48,29.25
7729.23,51.16,103.48,28.25
7729.73,48.78,103.48,30.37
7730.23,46.47,103.12,30.89
7730.73,48.13,102.96,33.37
7731.23,52.44,104.83,34.31
7731.73,60.38,105.15,30.77
7732.23,63.84,103.67,30.42
7732.73,69.38,102.82,29.67
7733.23,70.38,100.99,29.78
7733.73,70.81,100.08,30.40
7734.23,69.75,99.38,30.31
7734.73,67.69,99.33,29.17
7735.23,68.38,99.74,29.58
7735.73,69.06,100.96,29.52
7736.23,67.75,103.16,30.26
7736.73,72.31,104.42,33.20
7737.23,70.63,104.17,33.21
7737.73,76.06,104.53,32.97
7738.23,73.13,104.69,33.32
7738.73,74.13,104.73,31.26
7739.23,67.13,104.61,32.39
7739.73,56.59,104.89,31.05
7740.23,42.38,105.82,32.05
7740.73,31.86,106.26,30.80
7741.23,29.95,106.15,30.25
7741.73,29.36,105.54,28.64
7742.23,31.22,105.20,28.35
7742.73,29.06,104.90,28.52
7743.23,29.00,105.55,30.93
7743.73,25.47,106.49,29.51
7744.23,23.86,106.92,28.86
7744.73,23.09,106.08,31.15
7745.23,22.88,104.44,30.72
7745.73,24.30,102.83,31.14
7746.23,22.67,101.83,30.84
7746.73,22.64,101.28,30.05
7747.23,19.36,101.41,28.21
7747.73,21.00,102.41,28.36
7748.23,23.44,103.81,28.34
7748.73,25.33,104.39,28.34
7749.23,23.72,104.43,28.79
7749.73,22.69,102.10,29.29
7750.23,22.23,96.92,27.51
7750.73,24.98,94.22,27.94
7751.23,22.83,95.11,29.22
7751.73,24.66,96.54,27.42
7752.23,26.23,98.57,25.93
7752.73,26.73,100.95,27.21
7753.23,25.33,101.79,26.87
7753.73,21.75,103.32,27.94
7754.23,22.25,105.01,28.32
7754.73,22.81,104.85,28.06
7755.23,24.78,103.57,28.54
7755.73,27.03,102.43,27.73
7756.23,28.94,102.22,26.24
7756.73,29.45,103.10,27.61
7757.23,26.69,103.20,26.57
7757.73,27.78,102.54,28.11
7758.23,26.95,102.84,28.36
7758.73,30.42,103.19,28.68
7759.23,30.09,103.83,27.24
7759.73,32.78,104.28,28.66
7760.23,30.72,103.75,29.24
7760.73,28.34,103.21,28.77
7761.23,25.95,103.67,28.41
7761.73,27.22,104.33,27.44
7762.23,30.95,104.36,28.24
7762.73,35.19,104.63,25.83
7763.23,39.25,104.95,25.64
7763.73,38.16,105.36,26.13
7764.23,37.41,105.73,26.73
7764.73,36.09,106.00,29.19
7765.23,36.38,106.11,29.28
7765.73,38.44,103.74,28.27
7766.23,40.03,103.21,28.19
7766.73,40.84,102.43,28.00
7767.23,39.66,99.86,27.16
7767.73,40.94,99.64,30.19
7768.23,43.59,100.30,29.65
7768.73,40.31,101.31,27.38
7769.23,36.31,102.33,29.32
7769.73,35.81,103.84,29.93
7770.23,38.09,105.69,30.90
7770.73,40.31,107.42,40.37
7771.23,37.06,109.31,39.13
7771.73,38.34,109.55,38.62
7772.23,41.78,107.91,40.22
7772.73,42.84,105.82,44.14
7773.23,46.28,104.40,45.18
7773.73,47.25,103.05,38.99
7774.23,46.13,103.05,36.56
7774.73,41.59,103.18,36.54
7775.23,35.22,103.84,35.42
7775.73,33.72,104.70,37.59
7776.23,33.19,104.64,41.25
7776.73,31.05,104.63,59.07
7777.23,35.06,104.63,76.59
7777.73,35.34,104.63,90.33
7778.23,39.66,104.63,94.99
7778.73,39.59,104.63,106.22
7779.23,38.50,104.98,107.04
7779.73,38.00,105.51,106.62
7780.23,38.34,105.67,100.30
7780.73,36.84,105.23,90.67
7781.23,36.25,104.46,89.67
7781.73,35.88,103.98,82.09
7782.23,36.34,102.66,78.87
7782.73,35.28,101.86,69.20
7783.23,33.38,100.74,65.61
7783.73,36.84,98.11,62.79
7784.23,37.88,95.93,62.40
7784.73,37.06,94.50,64.44
7785.23,35.50,93.62,64.82
7785.73,35.06,91.26,67.45
7786.23,37.22,88.29,67.38
7786.73,39.59,84.69,66.58
7787.23,42.72,85.85,66.79
7787.73,43.50,87.54,65.56
7788.23,41.91,90.37,63.78
7788.73,38.91,90.63,60.99
7789.23,37.34,87.35,60.01
7789.73,35.81,83.41,61.33
7790.23,38.41,80.58,63.27
7790.73,41.56,78.52,71.51
7791.23,45.66,78.23,73.71
7791.73,45.59,78.72,76.42
7792.23,46.84,79.79,78.38
7792.73,49.75,81.32,83.01
7793.23,55.25,84.60,84.08
7793.73,66.13,88.80,82.03
7794.23,75.25,95.54,83.26
7794.73,86.94,99.92,80.61
7795.23,91.63,104.19,81.56
7795.73,98.38,108.81,88.08
7796.23,97.44,111.95,89.66
7796.73,96.94,114.71,89.14
7797.23,92.38,118.64,89.03
7797.73,91.94,122.60,70.66
7798.23,91.31,126.58,59.10
7798.73,91.81,131.70,39.55
7799.23,93.50,139.46,38.21
7799.73,98.94,147.31,39.31
7800.23,106.44,152.08,44.82
7800.73,109.31,151.38,45.19
7801.23,112.25,148.83,43.80
7801.73,111.50,146.01,38.40
7802.23,113.19,141.82,38.45
7802.73,107.56,137.44,34.39
7803.23,105.06,132.26,34.74
7803.73,100.13,126.26,34.25
7804.23,94.69,120.27,35.64
7804.73,86.63,115.31,35.81
7805.23,76.31,118.23,34.13
7805.73,76.00,122.07,32.79
7806.23,78.25,125.31,32.41
7806.73,88.38,128.04,35.16
7807.23,94.63,131.83,35.31
7807.73,107.13,135.56,37.05
7808.23,122.37,137.12,38.54
7808.73,146.50,136.89,37.41
7809.23,159.87,135.28,36.69
7809.73,173.50,133.59,37.45
7810.23,167.12,132.96,37.22
7810.73,159.25,132.96,37.65
7811.23,129.37,133.54,39.07
7811.73,104.69,134.29,41.75
7812.23,81.44,134.72,41.70
7812.73,78.81,134.24,42.66
7813.23,77.63,133.74,41.95
7813.73,80.00,132.79,45.32
7814.23,79.50,131.43,43.30
7814.73,76.88,128.25,40.16
7815.23,77.25,125.70,39.69
7815.73,77.63,124.89,37.05
7816.23,86.44,124.20,39.44
7816.73,89.25,123.76,37.24
7817.23,88.56,123.40,38.87
7817.73,83.00,123.36,38.86
7818.23,82.13,75.83,38.63
7818.73,84.19,77.66,39.60
7819.23,86.81,78.16,42.53
7819.73,86.06,77.92,39.00
7820.23,82.31,78.26,37.90
7820.73,79.38,79.08,34.09
7821.23,76.31,79.20,34.77
7821.73,75.44,77.69,38.12
7822.23,75.69,76.35,41.29
7822.73,76.75,75.20,45.89
7823.23,79.50,74.09,50.11
7823.73,83.88,73.38,49.45
7824.23,91.13,74.24,47.78
7824.73,89.81,74.74,42.92
7825.23,90.81,74.17,43.50
7825.73,87.69,71.43,44.62
7826.23,89.38,67.59,47.21
7826.73,87.44,63.52,47.73
7827.23,91.13,63.13,46.64
7827.73,95.38,67.79,40.35
7828.23,91.38,74.34,39.61
7828.73,86.19,76.39,42.73
7829.23,85.56,75.39,41.96
7829.73,90.75,74.67,40.95
7830.23,93.38,75.60,40.39
7830.73,92.75,76.07,44.36
7831.23,97.88,74.22,44.21
7831.73,101.25,71.46,46.29
7832.23,106.06,69.51,46.84
7832.73,106.56,67.95,46.17
7833.23,103.56,67.04,44.56
7833.73,96.44,66.63,40.89
7834.23,89.56,65.95,39.20
7834.73,88.44,65.12,39.96
7835.23,86.06,63.86,41.66
7835.73,73.69,64.55,40.74
7836.23,58.47,65.49,41.28
7836.73,46.91,65.46,40.70
7837.23,40.56,64.23,40.12
7837.73,36.69,62.84,39.47
7838.23,35.88,61.63,38.76
7838.73,36.09,60.60,40.96
7839.23,35.28,60.88,39.68
7839.73,33.44,61.28,38.21
7840.23,32.69,60.45,40.69
7840.73,32.47,59.31,38.72
7841.23,30.61,59.50,39.02
7841.73,28.45,60.80,44.41
7842.23,28.92,61.41,45.59
7842.73,28.34,60.84,43.42
7843.23,30.19,60.70,42.98
7843.73,33.94,62.48,43.23
7844.23,38.00,64.53,41.30
7844.73,39.13,65.52,41.81
7845.23,36.22,64.75,43.18
7845.73,34.38,64.06,41.03
7846.23,35.00,65.38,43.64
7846.73,36.06,67.66,40.86
7847.23,38.97,69.53,40.90
7847.73,38.59,67.67,44.60
7848.23,39.88,64.22,48.44
7848.73,37.72,60.68,53.58
7849.23,34.75,56.11,54.51
7849.73,31.86,56.96,57.97
7850.23,29.47,61.98,61.30
7850.73,32.00,68.28,63.31
7851.23,33.63,73.91,65.17
7851.73,35.72,74.73,69.91
7852.23,40.53,74.13,70.45
7852.73,44.75,73.32,76.80
7853.23,47.41,73.90,78.93
7853.73,46.78,75.70,73.97
7854.23,44.53,78.65,75.13
7854.73,43.50,80.32,78.12
7855.23,39.50,81.62,77.42
7855.73,35.91,83.54,85.84
7856.23,36.59,86.61,84.87
7856.73,39.88,89.89,91.80
7857.23,43.31,88.15,93.33
7857.73,40.50,85.53,95.26
7858.23,39.16,84.48,95.01
7858.73,37.81,85.76,97.72
7859.23,36.44,87.53,94.64
7859.73,34.00,87.93,83.76
7860.23,31.28,87.58,80.02
7860.73,31.64,86.78,74.52
7861.23,30.84,85.71,76.47
7861.73,32.19,84.91,82.21
7862.23,33.97,85.61,88.93
7862.73,34.97,86.62,94.53
7863.23,36.59,87.29,93.33
7863.73,37.91,87.95,96.88
7864.23,38.44,88.36,101.11
7864.73,40.34,87.94,105.60
7865.23,41.75,84.37,106.80
7865.73,41.91,79.89,119.31
7866.23,36.59,73.66,124.57
7866.73,31.23,72.09,100.76
7867.23,30.63,74.54,95.92
7867.73,29.19,78.19,86.92
7868.23,28.61,79.67,86.63
7868.73,24.83,80.27,78.68
7869.23,28.33,83.22,79.41
7869.73,31.08,86.33,73.48
7870.23,38.94,88.12,72.58
7870.73,45.91,89.12,78.27
7871.23,51.84,92.16,79.09
7871.73,47.81,99.09,77.71
7872.23,44.13,106.14,82.92
7872.73,42.13,112.83,86.31
7873.23,43.94,113.29,86.92
7873.73,41.91,109.08,87.94
7874.23,40.56,102.00,89.48
7874.73,39.75,98.26,89.43
7875.23,42.22,97.95,90.08
7875.73,42.34,100.52,72.47
7876.23,44.94,102.19,70.56
7876.73,45.53,101.28,84.18
7877.23,45.44,100.52,89.91
7877.73,43.94,99.86,97.32
7878.23,43.34,98.23,101.52
7878.73,43.66,93.38,96.25
7879.23,43.13,87.06,96.30
7879.73,40.44,81.70,88.56
7880.23,39.88,80.06,85.26
7880.73,43.81,81.61,84.78
7881.23,42.78,83.65,84.56
7881.73,40.91,84.43,85.61
7882.23,37.25,84.39,85.34
7882.73,39.09,84.52,91.00
7883.23,41.19,86.49,88.92
7883.73,40.38,89.32,88.41
7884.23,41.97,92.87,83.87
7884.73,41.16,96.77,78.05
7885.23,44.41,99.59,76.26
7885.73,45.34,99.62,88.52
7886.23,43.09,98.06,96.04
7886.73,42.06,95.22,93.22
7887.23,40.59,95.80,92.06
7887.73,42.84,98.92,92.91
7888.23,43.25,101.91,89.34
7888.73,46.47,102.72,92.18
7889.23,52.91,101.31,93.96
7889.73,54.91,96.32,91.66
7890.23,54.97,93.16,91.01
7890.73,56.03,93.16,89.04
7891.23,56.97,97.08,84.20
7891.73,56.44,100.65,81.48
7892.23,51.66,103.82,93.12
7892.73,51.72,106.51,102.37
7893.23,54.88,109.15,103.38
7893.73,60.97,109.94,98.67
7894.23,61.19,108.41,86.63
7894.73,57.97,106.35,82.73
7895.23,49.69,105.17,85.38
7895.73,47.16,105.46,85.40
7896.23,48.22,106.69,86.94
7896.73,48.00,107.83,95.28
7897.23,46.13,108.69,94.43
7897.73,43.28,108.33,93.08
7898.23,44.06,105.79,93.17
7898.73,45.09,100.96,91.95
7899.23,44.19,95.27,94.74
7899.73,44.81,89.10,97.30
7900.23,45.91,83.56,105.78
7900.73,50.97,80.66,107.12
7901.23,54.81,81.85,106.79
7901.73,56.41,85.60,106.79
7902.23,55.69,89.81,105.60
7902.73,56.28,93.01,101.93
7903.23,57.09,93.25,100.92
7903.73,55.91,93.31,77.64
7904.23,53.94,92.42,58.33
7904.73,51.47,91.49,46.93
7905.23,56.13,90.62,45.17
7905.73,65.19,88.61,46.57
7906.23,74.94,86.63,49.72
7906.73,77.75,86.43,53.89
7907.23,80.69,88.43,54.81
7907.73,79.56,92.71,53.57
7908.23,77.00,94.73,55.63
7908.73,73.94,96.41,53.45
7909.23,74.25,99.94,54.43
7909.73,79.50,105.03,53.95
7910.23,85.75,110.45,50.04
7910.73,98.50,116.05,52.34
7911.23,105.88,115.90,51.90
7911.73,98.44,113.99,51.42
7912.23,81.69,112.14,52.07
7912.73,67.00,111.17,51.37
7913.23,62.59,110.19,50.57
7913.73,64.88,109.21,50.66
7914.23,65.44,107.90,52.75
7914.73,66.13,106.33,56.79
7915.23,68.25,105.01,57.31
7915.73,69.13,103.98,58.68
7916.23,66.94,102.83,60.02
7916.73,59.84,101.22,59.08
7917.23,57.16,98.94,56.80
7917.73,62.00,99.75,54.95
7918.23,67.25,103.40,51.63
7918.73,70.44,108.14,49.56
7919.23,72.69,112.77,50.05
7919.73,69.50,114.76,51.19
7920.23,68.00,114.61,55.34
7920.73,64.00,112.50,53.68
7921.23,68.50,109.84,52.76
7921.73,73.69,108.43,57.46
7922.23,78.94,106.87,56.45
7922.73,78.00,101.57,54.56
7923.23,76.00,94.51,53.47
7923.73,73.31,89.05,51.25
